Evento,id_chamado,tipo,subtipo,id_bairro,situacao,tipo_situacao,status
Rock in Rio,17664675,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674555,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674556,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682626,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661560,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658273,Poluição sonora,Perturbação do sossego,123,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685461,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685244,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663247,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663544,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663196,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661731,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683994,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663103,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685033,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674700,Poluição sonora,Perturbação do sossego,124,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682631,Poluição sonora,Perturbação do sossego,125,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664096,Poluição sonora,Perturbação do sossego,125,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685375,Poluição sonora,Perturbação do sossego,126,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664353,Poluição sonora,Perturbação do sossego,127,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658447,Poluição sonora,Perturbação do sossego,127,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678426,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685397,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664485,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684822,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661604,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682562,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664506,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664511,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17677244,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661729,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658291,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684544,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684386,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684090,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684277,Poluição sonora,Perturbação do sossego,128,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682426,Poluição sonora,Perturbação do sossego,130,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680197,Poluição sonora,Perturbação do sossego,130,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661866,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661867,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661810,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661861,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662760,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661858,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661605,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662692,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661842,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661865,Poluição sonora,Perturbação do sossego,131,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658242,Poluição sonora,Perturbação do sossego,132,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681695,Poluição sonora,Perturbação do sossego,132,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661796,Poluição sonora,Perturbação do sossego,132,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663523,Poluição sonora,Perturbação do sossego,137,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663528,Poluição sonora,Perturbação do sossego,137,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663526,Poluição sonora,Perturbação do sossego,137,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663521,Poluição sonora,Perturbação do sossego,137,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663527,Poluição sonora,Perturbação do sossego,137,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685589,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678638,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685390,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663144,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661383,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678658,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685498,Poluição sonora,Perturbação do sossego,139,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682530,Poluição sonora,Perturbação do sossego,140,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17677970,Poluição sonora,Perturbação do sossego,140,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663353,Poluição sonora,Perturbação do sossego,140,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682522,Poluição sonora,Perturbação do sossego,140,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675718,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684355,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684311,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661569,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684356,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682637,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658238,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678445,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664253,Poluição sonora,Perturbação do sossego,141,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17679414,Poluição sonora,Perturbação do sossego,142,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684376,Poluição sonora,Perturbação do sossego,143,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663499,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17677832,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682620,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675105,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661738,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682733,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659076,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664465,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662235,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663557,Poluição sonora,Perturbação do sossego,144,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661803,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664629,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17676449,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678197,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682617,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685635,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663847,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685186,Poluição sonora,Perturbação do sossego,149,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682649,Poluição sonora,Perturbação do sossego,151,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682652,Poluição sonora,Perturbação do sossego,151,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682664,Poluição sonora,Perturbação do sossego,151,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682659,Poluição sonora,Perturbação do sossego,151,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674563,Poluição sonora,Perturbação do sossego,153,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664073,Poluição sonora,Perturbação do sossego,155,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663771,Poluição sonora,Perturbação do sossego,156,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684721,Poluição sonora,Perturbação do sossego,158,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658250,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684443,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684300,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658249,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663465,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684292,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684444,Poluição sonora,Perturbação do sossego,161,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684435,Poluição sonora,Perturbação do sossego,164,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658734,Poluição sonora,Perturbação do sossego,10,Encerrado,Não constatado,Não constatado
Rock in Rio,17684731,Poluição sonora,Perturbação do sossego,10,Encerrado,Não constatado,Não constatado
Rock in Rio,17658725,Poluição sonora,Perturbação do sossego,10,Encerrado,Não constatado,Não constatado
Rock in Rio,17663632,Poluição sonora,Perturbação do sossego,15,Encerrado,Não constatado,Não constatado
Rock in Rio,17685102,Poluição sonora,Perturbação do sossego,15,Encerrado,Não constatado,Não constatado
Rock in Rio,17684357,Poluição sonora,Perturbação do sossego,16,Encerrado,Não constatado,Não constatado
Rock in Rio,17663298,Poluição sonora,Perturbação do sossego,18,Encerrado,Não constatado,Não constatado
Rock in Rio,17660052,Poluição sonora,Perturbação do sossego,18,Encerrado,Não constatado,Não constatado
Rock in Rio,17659874,Poluição sonora,Perturbação do sossego,20,Encerrado,Não constatado,Não constatado
Rock in Rio,17685034,Poluição sonora,Perturbação do sossego,20,Encerrado,Não constatado,Não constatado
Rock in Rio,17663657,Poluição sonora,Perturbação do sossego,20,Encerrado,Não constatado,Não constatado
Rock in Rio,17685547,Poluição sonora,Perturbação do sossego,24,Encerrado,Não constatado,Não constatado
Rock in Rio,17685575,Poluição sonora,Perturbação do sossego,24,Encerrado,Não constatado,Não constatado
Rock in Rio,17685577,Poluição sonora,Perturbação do sossego,24,Encerrado,Não constatado,Não constatado
Rock in Rio,17685546,Poluição sonora,Perturbação do sossego,24,Encerrado,Não constatado,Não constatado
Rock in Rio,17685549,Poluição sonora,Perturbação do sossego,24,Encerrado,Não constatado,Não constatado
Rock in Rio,17677555,Poluição sonora,Perturbação do sossego,24,Encerrado,Não constatado,Não constatado
Rock in Rio,17685295,Poluição sonora,Perturbação do sossego,26,Encerrado,Não constatado,Não constatado
Rock in Rio,17660721,Poluição sonora,Perturbação do sossego,26,Encerrado,Não constatado,Não constatado
Rock in Rio,17674604,Poluição sonora,Perturbação do sossego,26,Encerrado,Não constatado,Não constatado
Rock in Rio,17678512,Poluição sonora,Perturbação do sossego,27,Encerrado,Não constatado,Não constatado
Rock in Rio,17663160,Poluição sonora,Perturbação do sossego,27,Encerrado,Não constatado,Não constatado
Rock in Rio,17677761,Poluição sonora,Perturbação do sossego,29,Encerrado,Não constatado,Não constatado
Rock in Rio,17674562,Poluição sonora,Perturbação do sossego,29,Encerrado,Não constatado,Não constatado
Rock in Rio,17683923,Poluição sonora,Perturbação do sossego,33,Encerrado,Não constatado,Não constatado
Rock in Rio,17682884,Poluição sonora,Perturbação do sossego,33,Encerrado,Não constatado,Não constatado
Rock in Rio,17682882,Poluição sonora,Perturbação do sossego,33,Encerrado,Não constatado,Não constatado
Rock in Rio,17658942,Poluição sonora,Perturbação do sossego,35,Encerrado,Não constatado,Não constatado
Rock in Rio,17658949,Poluição sonora,Perturbação do sossego,35,Encerrado,Não constatado,Não constatado
Rock in Rio,17685521,Poluição sonora,Perturbação do sossego,35,Encerrado,Não constatado,Não constatado
Rock in Rio,17685122,Poluição sonora,Perturbação do sossego,35,Encerrado,Não constatado,Não constatado
Rock in Rio,17685550,Poluição sonora,Perturbação do sossego,35,Encerrado,Não constatado,Não constatado
Rock in Rio,17683592,Poluição sonora,Perturbação do sossego,36,Encerrado,Não constatado,Não constatado
Rock in Rio,17683599,Poluição sonora,Perturbação do sossego,36,Encerrado,Não constatado,Não constatado
Rock in Rio,17683798,Poluição sonora,Perturbação do sossego,36,Encerrado,Não constatado,Não constatado
Rock in Rio,17683595,Poluição sonora,Perturbação do sossego,36,Encerrado,Não constatado,Não constatado
Rock in Rio,17682727,Poluição sonora,Perturbação do sossego,36,Encerrado,Não constatado,Não constatado
Rock in Rio,17685410,Poluição sonora,Perturbação do sossego,40,Encerrado,Não constatado,Não constatado
Rock in Rio,17685511,Poluição sonora,Perturbação do sossego,40,Encerrado,Não constatado,Não constatado
Rock in Rio,17681072,Poluição sonora,Perturbação do sossego,40,Encerrado,Não constatado,Não constatado
Rock in Rio,17681075,Poluição sonora,Perturbação do sossego,40,Encerrado,Não constatado,Não constatado
Rock in Rio,17682524,Poluição sonora,Perturbação do sossego,42,Encerrado,Não constatado,Não constatado
Rock in Rio,17682552,Poluição sonora,Perturbação do sossego,43,Encerrado,Não constatado,Não constatado
Rock in Rio,17684656,Poluição sonora,Perturbação do sossego,43,Encerrado,Não constatado,Não constatado
Rock in Rio,17682604,Poluição sonora,Perturbação do sossego,43,Encerrado,Não constatado,Não constatado
Rock in Rio,17661765,Poluição sonora,Perturbação do sossego,44,Encerrado,Não constatado,Não constatado
Rock in Rio,17685346,Poluição sonora,Perturbação do sossego,53,Encerrado,Não constatado,Não constatado
Rock in Rio,17684378,Poluição sonora,Perturbação do sossego,63,Encerrado,Não constatado,Não constatado
Rock in Rio,17661754,Poluição sonora,Perturbação do sossego,64,Encerrado,Não constatado,Não constatado
Rock in Rio,17661726,Poluição sonora,Perturbação do sossego,64,Encerrado,Não constatado,Não constatado
Rock in Rio,17678546,Poluição sonora,Perturbação do sossego,66,Encerrado,Não constatado,Não constatado
Rock in Rio,17664636,Poluição sonora,Perturbação do sossego,66,Encerrado,Não constatado,Não constatado
Rock in Rio,17664644,Poluição sonora,Perturbação do sossego,66,Encerrado,Não constatado,Não constatado
Rock in Rio,17658529,Poluição sonora,Perturbação do sossego,86,Encerrado,Não constatado,Não constatado
Rock in Rio,17663445,Poluição sonora,Perturbação do sossego,92,Encerrado,Não constatado,Não constatado
Rock in Rio,17681302,Poluição sonora,Perturbação do sossego,103,Encerrado,Não constatado,Não constatado
Rock in Rio,17679247,Poluição sonora,Perturbação do sossego,115,Encerrado,Não constatado,Não constatado
Rock in Rio,17683303,Poluição sonora,Perturbação do sossego,122,Encerrado,Não constatado,Não constatado
Rock in Rio,17685125,Poluição sonora,Perturbação do sossego,124,Encerrado,Não constatado,Não constatado
Rock in Rio,17663184,Poluição sonora,Perturbação do sossego,126,Encerrado,Não constatado,Não constatado
Rock in Rio,17683934,Poluição sonora,Perturbação do sossego,132,Encerrado,Não constatado,Não constatado
Rock in Rio,17682703,Poluição sonora,Perturbação do sossego,132,Encerrado,Não constatado,Não constatado
Rock in Rio,17661873,Poluição sonora,Perturbação do sossego,132,Encerrado,Não constatado,Não constatado
Rock in Rio,17661874,Poluição sonora,Perturbação do sossego,132,Encerrado,Não constatado,Não constatado
Rock in Rio,17683933,Poluição sonora,Perturbação do sossego,132,Encerrado,Não constatado,Não constatado
Rock in Rio,17685224,Poluição sonora,Perturbação do sossego,139,Encerrado,Não constatado,Não constatado
Rock in Rio,17683927,Poluição sonora,Perturbação do sossego,140,Encerrado,Não constatado,Não constatado
Rock in Rio,17682738,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17683676,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17662067,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17682609,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17664558,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17664553,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17664568,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17679633,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17685253,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17678557,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17664564,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17685619,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17681811,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17680070,Poluição sonora,Perturbação do sossego,144,Encerrado,Não constatado,Não constatado
Rock in Rio,17664710,Poluição sonora,Perturbação do sossego,145,Encerrado,Não constatado,Não constatado
Rock in Rio,17664711,Poluição sonora,Perturbação do sossego,145,Encerrado,Não constatado,Não constatado
Rock in Rio,17664435,Poluição sonora,Perturbação do sossego,146,Encerrado,Não constatado,Não constatado
Rock in Rio,17661706,Poluição sonora,Perturbação do sossego,148,Encerrado,Não constatado,Não constatado
Rock in Rio,17661728,Poluição sonora,Perturbação do sossego,148,Encerrado,Não constatado,Não constatado
Rock in Rio,17661702,Poluição sonora,Perturbação do sossego,148,Encerrado,Não constatado,Não constatado
Rock in Rio,17658835,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17658841,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17685107,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17684264,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17658846,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17685153,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17661805,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17678499,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17662854,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17685286,Poluição sonora,Perturbação do sossego,149,Encerrado,Não constatado,Não constatado
Rock in Rio,17661807,Poluição sonora,Perturbação do sossego,151,Encerrado,Não constatado,Não constatado
Rock in Rio,17661222,Poluição sonora,Perturbação do sossego,151,Encerrado,Não constatado,Não constatado
Rock in Rio,17684442,Poluição sonora,Perturbação do sossego,151,Encerrado,Não constatado,Não constatado
Rock in Rio,17664211,Poluição sonora,Perturbação do sossego,151,Encerrado,Não constatado,Não constatado
Rock in Rio,17682411,Poluição sonora,Perturbação do sossego,151,Encerrado,Não constatado,Não constatado
Rock in Rio,17684441,Poluição sonora,Perturbação do sossego,161,Encerrado,Não constatado,Não constatado
Rock in Rio,17659781,Poluição sonora,Perturbação do sossego,161,Encerrado,Não constatado,Não constatado
Rock in Rio,17664573,Poluição sonora,Perturbação do sossego,24,Encerrado,Atendido parcialmente,Fechado com providências
Rock in Rio,17685407,Poluição sonora,Perturbação do sossego,25,Encerrado,Atendido parcialmente,Fechado com providências
Rock in Rio,17685348,Poluição sonora,Perturbação do sossego,37,Encerrado,Atendido parcialmente,Fechado com providências
Rock in Rio,17682608,Poluição sonora,Perturbação do sossego,65,Encerrado,Atendido parcialmente,Fechado com providências
